,#AUTHID,STATUS
10,1187ed8a8b100eb49b8684ac30d6da29,"tear :`( really?... if your a girl and you haven't seen the miniseries North and South (BBC) you need too!! I really REALLY REALLY want to be a Star Fleet officer. I have since I was 5 and I still do. sigh... Debussy... always puts me in agood mood is OFFICIALLY nominated to the Peace Corps!! is at the beach at 30th st in newport... come join! give me a call or just show up! :) according to Japanese scientists.. humans glow!! i KNEW it!! :) so not cool with the fact that *PROPNAME* (who is 34 btw) is getting married to a 22 yr old argentinian model... exuse moi *PROPNAME*, I happen to be 22, you didnt have to look that far. GO BEARS!!! I'ma gonna watch you break it down and dance. Watching X-Men cartoons at home..I think I could do this for the rest of my life my hair is turning black!!! got a doggie!! what to name it? Christmas tunes have started!! Anyone interested in Seeing *PROPNAME* at the Nokia Theatre on the 28th of Feb? really into *PROPNAME* right now made mochi and red bean fun fact... the foremost creationist advocate got his phd in bio chem from berktown is a Teach for American 2010 Corps Member!!!  (Southern Louisiana, Secondary Biology) Dear planes,  Please stop crashing, I'd like to go on a trip to Ireland without dying on either flight.  Thanks, *PROPNAME* New Years Resolutions 1) To become Kim Possible 2) To get a pony House is addictivly depressing today was a new day then promptly ate 2 sees candies why does it seem like im always online these days?... yesssss, josh groban has a solo in the new ""we are the world recording""..... does not want to go back to berkeley.... well except for friendzies <3 Mister Squiggles, the light-brown version of the hamsters, has unsafe levels of antimony. will complete seaon 3 and 4 of Kim Possible by tonight :) Come to the J.S. Bach Magnificat at noon tomorrow at Hertz Hall!! FAIL. Instead of writing bspace.edu I wrote facebook.com His Royal Highness Fluff n' Stuff IS the perfect name for a pony! all of a sudden I'm really REALLY excited for Christmas <3 i think its unholy to be up at this hour twice in two days.... Guess how old I am in my profile photo okay fine... i'm going, i'm going... anyone have a place i can put my car during the football game? our house is doing football parking so its getting kicked out :( poor thing LOVES *PROPNAME* Day <3 <3 <3 why is it that whenever there is a pig butchered in Europe there are always drinks and snacks? - *PROPNAME* PASSED my Praxis exams with flying colors!!! Thank you *PROPNAME*'s notes for that recognition of excellence on the PLT 7-12 :) <3 eating seaweed.... wow.. thanks berkeley... what have you done to me yeah... i'm in the american executive!! woo sooo, this essay.... no really... I'm watching *PROPNAME*. ""history must concede that he was in the exceptional position of a self infatuated man who happened to be right"" --- the entertaining things i find while researching lovin the warm windy HB weather in my backyard oh god... baby next door wont stop crying grrrr!! Way to go young people, our contribution to society? ""Unfriend"" has been added to the OED. *PROPNAME* nm... out for a walk to the PIER! llame to make the walk go faster... or to come along :) teaching myself ALL of AP bio and 4 years of an education major's knowledge in 2 days booyah! Grandma and I had a fight yesterday about whether the owner of the restaurant sounded like Blanche or Rose from the Golden Girls. Good Times. <3 When sending your Christmas cards this year please take an extra one and send it to this address: A Recovering American Soldier c//o Walter Reed Army Medical Center 6900 Georgia Avenue NW; Washington, D.C. 20307. If we pass this on, think of how many cards our wonderful wounded military will get. PASS THIS ON TO ALL YOUR FRIENDS. (JUST COPY AND PASTE TO YOUR WALL) so one day, I'm going to ride a horse (Fresian to be specific) over some majestic rolling hills and *PROPNAME* is going to run behnind me with a boombox blasting epic music... i can't wait Please choose ONE of the options and then write an essay in which you offer an argument so brilliant, so insightful, and so well-supported that political analysts around the globe are left astonished, humbled, and shaken (if not stirred).   - I <3 you *PROPNAME*. This is the best prompt ever."
11,11fc0a8b587b93bb9bfe957f62729d7e,"Back in Atlanta! There's no snow here! unpacking pasta schmasta finishing my quilt today Working from home is da' bomb. Are you going to the Big 10 Pub Crawl tomorrow in Midtown? *PROPNAME* ""Noel"", Christmas slippers, hot cocoa, soft blanket, and a book. Just missing the snow! Know anyone who can teach me how to knit and crochet? Back in ATL :) Headed back to ATL after a great weekend in Tampa :) I love vacation. Tomorrow we're going to the beach :) I'm on my way to Chicago for two days :) My co-workers just 'bumped' - Love iPhone entertainment! Thanks for the Birthday wishes! I love Chic-fil-a. (And no, they are not my clients). Hanging out with *PROPNAME* :) Girls weekend! Chocolate covered potato chips - what will they come up with next! (They are so good!) Christmasing :) Chicago on Monday & Tuesday, Orlando on Thursday & Friday and Tampa on Saturday & Sunday Sewing again! Traverse City this weekend, Detroit next weekend.  Fall in Michigan! Had a great weekend in West Michigan.  Headed back to ATL for a few days.  Then I'll be back for *PROPNAME*'s wedding! On my way to Chicago. :)"
12,12006962a8659cc890a5a66913494704,"GOOOO TARHEELS! is celebrating the birth of *PROPNAME*! I found one of my students in the janitor's closet this morning. last day of institute Going home FRRRRIIIDAY! Wooo Whoo! flagstaff for the weekend:) looks like I am going to be just as unproductive in 2010 as I was in 2009 yay halloween! Viva Las Vegas:) weddings and what not 9 days in my two favorite states starts TOMORROW:) is teaching first grade Grand Canyon, here I come! goooo tarheels:) just another lovely sun filled day in phoenix:) the first day of institute... ooh the mysterious 10 at 10 approaches. gone to charlotte for new years! where are my keys:( studying... is for babies UNC basketball>TFA fashion show. GO HEELS! love actually makes me want christmas. out and about:) is back in Phoenix! once again, watching glee instead of doing my homework HAPPY BIRTHDAY *PROPNAME*) is in charlotte with my favorites:) missing chapel hill loves PHOENIX:) why can't I be at Top o right now? Go Saints:)"
13,127d3a99f86b3ee848fd0449bec048fc,": The bubble picture is up as requested.  On a related note, my bike has fallen victim to the insatiable hunger of *PROPNAME*'s Venus bike trap."
14,138ac63ec2b55b8f48fd19c300720cae,"Lord willing and with his blessing. I claim in the name of Jesus: ""Today we get the kids back."" All Prayers are welcome. Well we are on hold until next Wed. Both CASA and CPS are demanding current prescription records all though they have through the last court date and did not request these until yesterday. *PROPNAME*'s theropist did not show either, but he is being supenaed for Wed. *PROPNAME* just told me Tuesday, that her cancer has progressed to stage 4. Question: What would have happened if Adam and Eve had eaten from the ""Tree of Life"" before eating from the ""Tree of Knowledge""? I'm ecstatic! I just spoke briefly with *PROPNAME*'s lawyer. Based on some ""case files"" I emailed her, we have enough evidence to prove CPS's removal of the kids was illegal and grounds for an emergency hearing. We believe we have enough evidence to cost both CPS and Humble PD their ""qualified immunity"", allowing us to file a civil suit against them and the apartments. ANYONE KNOW A GOOD CIVIL ATTORNEY??? Can anyone out there tell me if Jesus was EVER anointed in OIL? He was babtized in water and anointed in the Holy Spirt which is why he is called the ""anointed one"". Can anyone tell me yes or no. If yes I need scripture reference. Thank you. Could teenage ""Huffing"" be the result of modern day child proofing and the parent neglecting to actually teach the child, ""THAT WILL KILL YOU""."
15,13eda4b130aec87b280692cd68e3cabd,wee xmas! hahhhahaha chicka boom boom i want to sniff yur armpits!!! =o)
16,142635bd7f9ed8e4d8c292fa6ccd9aa4,"Aristotle is following my curser.  He's blocking my entire screen.  I can't do anything here~get away, kitty.  You'll never catch this mouse! My firstborn turned 21 years old today.  :} Happy Thanksgiving to all my facebook friends and family.  I am thankful for all of you!  Have a wonderful day with yours!"
17,1695fbad7101e34d4cb4686a6770231f,"living in a haze...looking for the meaning of life and only finding darkness False alarm...still invincible don't think I don't think about it, don't think I don't have regrets... Chi-town for the weekend! Maybe we have to break everything to make something better out of ourselves Puzzling my face off! thought some chick was hitting on me last night, but it turned out she was just getting my attention so she could make fun of me for being over 20 and still wearing Abercrombie. FML! PSU loss, Steelers loss...my life is in shambles WPT, yes please! scars heal, glory fades, and all we're left with are the memories made. pain hurts, but only for a minute. your life is short so go on and live it, cause the chicks dig it State blows another opportunity...shouldn't have expected anything else... Trying to learn how to build a cowboy hat out of a Natty light boxes Tailgating in the Wendy's parking lot is the new thing to do!! recovery day ridiculous! Don't worry about the people in your past, there's a reason they didn't make it to your future. you're not sure that you love me, but you're not sure enough to let me go This is the man cave, there's no women allowed in here. I got a jerk-off station for God's sake. CMU football...is there anything better? just livin' the dream Women lie, men lie, numbers don't lie! I'm pretty sure there's a lot more to life than being really, really, ridiculously good looking. And I plan on finding out what that is. WHITEOUT!! FML!! Composing a script for greek sing....will most definitely be epic! To feel your pain, you feel mine. Go inside eachother's minds, just to see what we'd find. Look at shit through eachother's eyes. Jammin' some *PROPNAME* on the new Trapp piano! Football all day...that's what I love about Sunday's 4 rounds of credit card roulette shots and never had to pay...love that! LMFAO! Man date at Hokkaido...SMAAART! tryin' to keep the streak alive I'm better than ya ex, gonna be better than ya next needs a formal date for Friday night...stat! All the classy broads hit up half price wine night right?... we'll put a boot in your ass, it's the American way I got a feelin' that tonight's gonna be a good night! Just got pizza delivered to my house in Pittsburgh by a chick I went to high school with in Coudersport...feel so much better about my life right now! I just wish I could take back that kiss. Because now I know... it was the taste of betrayal. is trying to justify his CMU education in exchange for the PSU atmosphere...not really working Taking out my frustrations on 300 plus pounds of gravity motivated iron ugh! rough weekend! everyone is single if you're willing to try hard enough Turkey Bowl at Beaver Stadium...sick! Tattoo on the lower back...might as well be a bulls-eye well everyone I know has got a reason to say, you could put the past away <insert depressing, emo lyrics here> PSU this weekend? obvi!... noddin' my head like 'Yeah,' movin' my hips like 'Yeah!' trust lies at the core of love; there can be no true love without trust tryin to figure out what to do w. a plane ticket to NYC the 24th w. no one to hang out with. FML! dying of dysentry... she put him out, like the burning end of a midnight cigarette Cleveland celebrating birthdays with the King, New Years in the 'burg, cruisin' the Caribbean....gonna be a nice little weekend! exhausted Southside tonight...any takers? Is it May yet? hang on tight, cause it's gonna be wilder than any 8 second ride (801): You dropped me off at the wrong girl's house. (1-801): There's no such thing as a ""wrong girl"" make it happen. (801): alright see you in the morning. she said, ""you probably don't remember me,"" I said, ""only every other memory."" get a job sparkling wiggles... Round 2... IM football, Southside...life is good I am officially the dumbest person in the entire world...my life sucks Deceiving others. That's what the world calls a romance. Getting some much needed TLC from mom...and the trap is cleaner than ever, which is nice!"
18,172400f46880b309ca5e97d322bb8f01,"Things that are irritating: Microsoft excel. ""I find it absolutely appalling that anyone could believe that political affiliation would be used to determine who receives medical treatment. That's what race and socioeconomic standing are for."" Stop the violence and start the revolution-Talib I PASSED STATS MOTHERFUCKER!!!! Record so hard it broke the needle. Classes over!  Home in a week. Speech is my hammer Thanks folks. You're wicked overseer ""Libertarianism is just anarchism for rich people."" [The ""liberal media""] love to be denounced from the right, and the right loves to denounce them, because that makes them look like courageous defenders of freedom and independence while, in fact, they are imposing all of the presuppositions of the propaganda system.-Chomsky Kansas City Chiefs over Pittsburgh Steelers, 27-24.  Disgrace. ""Britain's desire to be a big player on the world stage has delivered huge benefits including being dragged into a series of catastrophic wars with America's throbbing tumescence lodged firmly at the back of our throat, while at the same time being unable to afford decent roads, railways, schools and hospitals. It's what we call a 'win-win'."" Spit so hard that it oughta be a crime YANKEES WOOOO And then, I got food poisoning. All aboard the U.S.S. Rational Basis. Fucking *PROPNAME*. Rule of the Great:    When people you greatly admire appear to be thinking deep thoughts, they are probably thinking about lunch. In other news, the Steelers 4th quarter is the most depressing thing of all time. Rip open the diseased heart of a corporation and what spills out? -On people If I see another king, I think I shall bite him.-*PROPNAME*. ""What's brown and rhymes with Snoop?"" ""Dr. Dre?"" ""Fuck you, Carl."" Face the facts. Then act on them. It's the only mantra I know, the only doctrine I have to offer you, and it's harder than you'd think, because I swear humans seem hardwired to do anything but. Face the facts. Don't pray, don't wish, don't buy into centuries-old dogma and dead rhetoric. Don't give in to your conditioning or your visions or your fucked-up sense of... whatever. FACE THE FACTS. THEN act. That, ladies and gentlemen, was a season opener. Restoration! or, why LTS is incredible. Avatar: Best Picture I found my actual WEP key!!!! The best argument against democracy is a five-minute conversation with the average voter. When I give food to the poor, they call me a saint.  When I ask why the poor have no food, they call me a communist.-*PROPNAME* ""We're supposed to call it H1N1."" ""I refuse to back down to pig farmers.  Not today, not ever."" FUCK. YES. What the fuck, Steelers? Stability means we run it. There are countries that are very stable. Cuba is stable, but thats not called stability. ""How impious is the title of sacred majesty applied to a worm, who in the midst of his splendor is crumbling into dust!""-*PROPNAME*.  They don't make writers like they used to. WOW New Orleans. Why do you insist that the human genetic code is ""sacred"" or ""taboo""? It is a chemical process and nothing more. For that matter -we- are chemical processes and nothing more. If you deny yourself a useful tool simply because it reminds you uncomfortably of your mortality, you have uselessly and pointlessly crippled yourself. Chairman *PROPNAME*, ""Looking God in the Eye"" ""Keep government away from my medicare!""  As good a summary of American politics as one is likely to get these days. I have to quit drinking diet coke.  Much sadness and headaches. Suppose you were an idiot. And suppose you were a member of congress. But I repeat myself. ""No one lets charms in the vehicle in the entire United States Marine Corps."" Hey, it actually is December. Thank you, *PROPNAME*, for still being on the ballot so that stupid people could vote for you. Show me a completely smooth operation and I'll show you a cover up. Real boats rock. -*PROPNAME* Spit it so hard it oughta be a crime. I didn't know this, but *PROPNAME* is apparently a Hebrew name that means ""The Lord Remembers,"" which is basically incredible. Even when it's free it ain't cheap. What I didn't want: more characters on Heroes. My fucking computer got a virus.  Incredible."
19,181962441153a36333f0c60701823412,"s computer works... exactly like it did when it came out of the box. GG reformatting (unwillingly). looks forward to forever with *PROPNAME*. <3 is facing a difficult two weeks. is in Fort Wayne for Labor Day weekend. :D can't believe the new semester is starting so soon... s throat hurts.  Please don't let me get sick this close to finals... jest ca?kowicie zakochana. and *PROPNAME* are getting married July 17, 2010! is stressing about finals.  So much to do, so little time.  Luckily, I have the amazing prize of being with *PROPNAME* worry-free once all this work is done. thinks *PROPNAME*'s Family Law would be better with finger-food, music, strobe lights, and burlesque dancers... and no case briefing. :D is so lucky to have him. <3 s heart is on its way back to Fort Wayne. is beginning her fall semester today... Public International Law, here I come. :) watched The Hours today... what a trip. has miles to go before she sleeps. gets jittery from coffee.  Bring it on!  RAWR! going out to Martini Park tonight with *PROPNAME*! is seeing *PROPNAME* tonight after class, and we're going to see Egypt Central in concert tomorrow!  (Only the start of a wonderful weekend!) I saw you smiling at me... was it real or just my fantasy... wants to crawl into bed already. Food Network. misses *PROPNAME*. I wish we could kick back and have a quiet evening tonight. 1 more exam... and finishing a take-home.  It's almost over. Conlaw 2 tonight. Being kicked in the pinky apparently really hurts... the next day. long day full of yays and mehs... Six Flags today, Dells tomorrow! is in for another long day. had fun tonight at Bottom Lounge!  Nice seeing everyone. :) 2 down, 3 to go. Done with Family Law! had a great time at Crivitz... and is already missing *PROPNAME*. <3 bruised her heel! loves her Valentine. <3 How long of an extension cord would I need to keep my phone plugged in at home and go to *PROPNAME*? Basement mostly cleared out, stew on the stove, dishes done... Now for the ache in my back and hands to disappear, and I'll be sittin' pretty. full week+ of Fort Wayne! :D is back from the movies and just taking a breather.  How can life have changed so much in just a few months? and *PROPNAME* sitting in a tree, K-I-S-S-I-N-G... <3 is in for the day.  The snow is coming down steadily outside, and it's beautiful.  A little music, a little hot tea, and a little work can make this a decent day.  Any advice for clearing out a cluttered basement? is happy.  Simple as that. is 57% done with class today and just wants to go home and organize (and maybe find the USB cord to my phone so I get some new music on here). hopes everyone is spending their New Year like I am... with the person they love most. <3 The last month of summer vacation has begun. thinks gossips talk so much about other people's lives because they must not be too comfortable with their own. went to Riot Fest this weekend with *PROPNAME*! will be at her Women's Law class tonight - it's always a fun one! had a great weekend with *PROPNAME*... dancing, sightseeing, and most, importantly, just being together. :) getting out, getting out, not staying in the house... Merry Christmas to all! misses *PROPNAME* already. is seeing *PROPNAME* this weekend. :)  We're going to the Shedd Aquarium and doing other fun stuffs. <3 is going out with *PROPNAME* tonight. :) is happy! is cooking with *PROPNAME*! When all I want is something different and you couldn't give it to me... And all you do is lie to me. is going to see *PROPNAME* tonight, yay! is going to get busy tonight... writing a paper. :( has *PROPNAME* in Chicago... for good. <3 is studying, doing laundry, studying, going shopping, studying, and cooking for *PROPNAME* tonight!  Yippee! is excited about this weekend!  Fun, yay! is reading *PROPNAME*'s Secret Life of Bees... and watching season 3 of Dexter. is not doing the chores that need doing. -_- Lazy Sunday. loves the holidays... but loves them more with a *PROPNAME*. has lots to do until the 28th... so much for 100% fun summer. wishes life weren't so gray-scale... There are things I fear that excite me, things I want that I'm not sure I want, things I'm doing that I wish I were not, things I should be doing that I dread, and things that I want to put off but can't wait to get over with.  WTH life, how about giving me 2+2 instead of [x^3-x^2]//[(x^2+9)^3dx]? Go to UrbanDictionary.com, type in your first name, copy//paste this as your status and the definition as your first comment... and GO!! has miles to go before she sleeps. is so tired... from train to home to train to school to train to home... all in one day. No more, please. //whimper is studying with Lord of the Rings in the background.  The holidays are just not the holidays without Lord of the Rings for some reason. is in Indiana for the weekend! <3 can't wait! is done with the final exam... and anxiously awaiting a weekend of fun!  Fireworks, anyone? needs to cut back on Dragon Age. doesn't have time to worry or be nervous. is watching Iron Jawed Angels. is with *PROPNAME*. <3"
