"#AUTHID","STATUS","sEXT","sNEU","sAGR","sCON","sOPN","cEXT","cNEU","cAGR","cCON","cOPN","DATE","NETWORKSIZE","BETWEENNESS","NBETWEENNESS","DENSITY","BROKERAGE","NBROKERAGE","TRANSITIVITY"
"331a1fdb9c8304206db1b7c4c6852363","officially hates interpreting poetry.",2.45,2.95,3.30,3.55,4.60,"n","y","n","y","y",11/01/09 11:04 PM,119,5588.16,80.95,0.1,6340,0.46,0.37
"331a1fdb9c8304206db1b7c4c6852363","Bored...gonna go watch Thundercats on 50"". Exciting evening, eh?",2.45,2.95,3.30,3.55,4.60,"n","y","n","y","y",11/04/09 10:47 PM,119,5588.16,80.95,0.1,6340,0.46,0.37
"331a1fdb9c8304206db1b7c4c6852363","I can really see this Dislike button being abused for very ironic purposes... (Now, joy, I get to read Jane Eyre)",2.45,2.95,3.30,3.55,4.60,"n","y","n","y","y",11/08/09 10:12 PM,119,5588.16,80.95,0.1,6340,0.46,0.37
"331a1fdb9c8304206db1b7c4c6852363","In the process of trying to write a masterpiece! (oh, the vanity)",2.45,2.95,3.30,3.55,4.60,"n","y","n","y","y",11/12/09 03:07 AM,119,5588.16,80.95,0.1,6340,0.46,0.37
"331a1fdb9c8304206db1b7c4c6852363","SLEEP...",2.45,2.95,3.30,3.55,4.60,"n","y","n","y","y",11/21/09 12:08 AM,119,5588.16,80.95,0.1,6340,0.46,0.37
"331a1fdb9c8304206db1b7c4c6852363","Gonna read ""SHF""",2.45,2.95,3.30,3.55,4.60,"n","y","n","y","y",11/16/09 08:36 PM,119,5588.16,80.95,0.1,6340,0.46,0.37
"331a1fdb9c8304206db1b7c4c6852363","bought ""Season 1"" of the old Thundercats cartoon; watching the shit out of this old nostalgic favorite right now. On an unrelated note, I have TONS of homework. Looks like a good combination.",2.45,2.95,3.30,3.55,4.60,"n","y","n","y","y",11/01/09 05:09 PM,119,5588.16,80.95,0.1,6340,0.46,0.37
"331a1fdb9c8304206db1b7c4c6852363","Apparently I read better while listening to Pink Floyd. Really helps with stimulating the mind.",2.45,2.95,3.30,3.55,4.60,"n","y","n","y","y",11/16/09 10:08 PM,119,5588.16,80.95,0.1,6340,0.46,0.37
"331a1fdb9c8304206db1b7c4c6852363","Anyone have a need or desire for a (formerly stray) Red Tick Hound Dog?",2.45,2.95,3.30,3.55,4.60,"n","y","n","y","y",11/17/09 10:14 PM,119,5588.16,80.95,0.1,6340,0.46,0.37
"331a1fdb9c8304206db1b7c4c6852363","Reading ""A Clockwork Orange"", and then on to ""Slaughter-House five""...probably",2.45,2.95,3.30,3.55,4.60,"n","y","n","y","y",11/15/09 04:06 AM,119,5588.16,80.95,0.1,6340,0.46,0.37
"331a1fdb9c8304206db1b7c4c6852363","Just slept from 7AM to 5PM @_@. Woops",2.45,2.95,3.30,3.55,4.60,"n","y","n","y","y",11/25/09 10:11 PM,119,5588.16,80.95,0.1,6340,0.46,0.37
"331a1fdb9c8304206db1b7c4c6852363","New (temporary) dog in my house. Concerned about worms, for his sake and Sparky's.",2.45,2.95,3.30,3.55,4.60,"n","y","n","y","y",11/17/09 12:18 AM,119,5588.16,80.95,0.1,6340,0.46,0.37
"331a1fdb9c8304206db1b7c4c6852363","What an ordeal this has been. This dog is killing me. So hard to keep he and Sparky separated too...",2.45,2.95,3.30,3.55,4.60,"n","y","n","y","y",11/18/09 06:58 PM,119,5588.16,80.95,0.1,6340,0.46,0.37
"331a1fdb9c8304206db1b7c4c6852363","Parkour: Not good to practice in the house.",2.45,2.95,3.30,3.55,4.60,"n","y","n","y","y",12/07/09 11:58 PM,119,5588.16,80.95,0.1,6340,0.46,0.37
"331a1fdb9c8304206db1b7c4c6852363","The French have redeemed themselves as a nationality with the invention of Parkour!",2.45,2.95,3.30,3.55,4.60,"n","y","n","y","y",12/06/09 11:54 PM,119,5588.16,80.95,0.1,6340,0.46,0.37
"331a1fdb9c8304206db1b7c4c6852363","I'm going to sleep out of pure boredom. Goodbye for now, conscious world.",2.45,2.95,3.30,3.55,4.60,"n","y","n","y","y",11/09/09 09:01 PM,119,5588.16,80.95,0.1,6340,0.46,0.37
"331a1fdb9c8304206db1b7c4c6852363","Just passed a Mensa practice exam. Did a litlte worse than I should have, due to having misunderstood 2 or 3 questions, and one seemed like a trick. I feel pretty smart right now nonetheless.",2.45,2.95,3.30,3.55,4.60,"n","y","n","y","y",12/10/09 10:44 PM,119,5588.16,80.95,0.1,6340,0.46,0.37
"331a1fdb9c8304206db1b7c4c6852363","Putting up my wonderfully fake tree. It has given me joy (read as pain//hatred) for the past four years now. Now it can grace my livingroom yet again!",2.45,2.95,3.30,3.55,4.60,"n","y","n","y","y",12/09/09 01:56 AM,119,5588.16,80.95,0.1,6340,0.46,0.37
"331a1fdb9c8304206db1b7c4c6852363","Another day gone...so bored, but too uninspired to do anything creative. *sigh* Still gotta write for you *PROPNAME*. Written any more of that?",2.45,2.95,3.30,3.55,4.60,"n","y","n","y","y",12/17/09 03:18 AM,119,5588.16,80.95,0.1,6340,0.46,0.37
"331a1fdb9c8304206db1b7c4c6852363","Starting from chapter one and going from there. Thank you *PROPNAME*!",2.45,2.95,3.30,3.55,4.60,"n","y","n","y","y",12/15/09 04:27 AM,119,5588.16,80.95,0.1,6340,0.46,0.37
"331a1fdb9c8304206db1b7c4c6852363","Well, this poem MIGHT, loosely, imitate *PROPNAME*'s poem... Not sure I used enough imagery",2.45,2.95,3.30,3.55,4.60,"n","y","n","y","y",11/12/09 01:04 AM,119,5588.16,80.95,0.1,6340,0.46,0.37
"331a1fdb9c8304206db1b7c4c6852363","Facebook is very hard to navigate with everything written like a pirate. I'll just have to adjust :)",2.45,2.95,3.30,3.55,4.60,"n","y","n","y","y",11/25/09 06:14 AM,119,5588.16,80.95,0.1,6340,0.46,0.37
"331a1fdb9c8304206db1b7c4c6852363","Mom woke me up today at noon; I was a little peeved. Stayed in bed for about ten minutes and went: Oh shit, it's Christmas isn't it. Completely forgot.",2.45,2.95,3.30,3.55,4.60,"n","y","n","y","y",12/26/09 04:02 AM,119,5588.16,80.95,0.1,6340,0.46,0.37
"331a1fdb9c8304206db1b7c4c6852363","What's with everyone going to bed so early? The night is still within the nadir. The last remnants of the day remain like a youthful child reluctant to mature. Carpe Noctem!",2.45,2.95,3.30,3.55,4.60,"n","y","n","y","y",12/13/09 04:17 AM,119,5588.16,80.95,0.1,6340,0.46,0.37
"331a1fdb9c8304206db1b7c4c6852363","Sleep. I have the ACT in the morning after all...",2.45,2.95,3.30,3.55,4.60,"n","y","n","y","y",12/12/09 02:02 AM,119,5588.16,80.95,0.1,6340,0.46,0.37
"331a1fdb9c8304206db1b7c4c6852363","Just found a word for word modern translation of Othello; Hoorah, Hooray!",2.45,2.95,3.30,3.55,4.60,"n","y","n","y","y",01/03/09 06:35 AM,119,5588.16,80.95,0.1,6340,0.46,0.37
"331a1fdb9c8304206db1b7c4c6852363","is listening to some kickass Russian hip-hop. I have no clue what they're saying, but it's awesome.",2.45,2.95,3.30,3.55,4.60,"n","y","n","y","y",12/08/09 02:09 AM,119,5588.16,80.95,0.1,6340,0.46,0.37
"331a1fdb9c8304206db1b7c4c6852363","Watching a bunch of movies. I'm starting with ""The Quiet Earth""",2.45,2.95,3.30,3.55,4.60,"n","y","n","y","y",12/05/09 01:38 AM,119,5588.16,80.95,0.1,6340,0.46,0.37
"331a1fdb9c8304206db1b7c4c6852363","Wow, already a two-hour delay.",2.45,2.95,3.30,3.55,4.60,"n","y","n","y","y",01/05/10 10:56 PM,119,5588.16,80.95,0.1,6340,0.46,0.37
"331a1fdb9c8304206db1b7c4c6852363","Why so early? It was expected, but no school already?! Zippadee zoodah, zippadee day...",2.45,2.95,3.30,3.55,4.60,"n","y","n","y","y",01/07/10 11:26 PM,119,5588.16,80.95,0.1,6340,0.46,0.37
"331a1fdb9c8304206db1b7c4c6852363","Just curious; if I'm so damn annoying with my vocabulary and ideas, might someone tell me why they talk to me exactly?",2.45,2.95,3.30,3.55,4.60,"n","y","n","y","y",02/23/10 05:03 AM,119,5588.16,80.95,0.1,6340,0.46,0.37
"331a1fdb9c8304206db1b7c4c6852363","Yea, so, *PROPNAME*'s reading assignment...not due tomorrow. Just letting you guys know.",2.45,2.95,3.30,3.55,4.60,"n","y","n","y","y",02/04/10 09:42 PM,119,5588.16,80.95,0.1,6340,0.46,0.37
"341d74a026925b6a0bde7b58c519c414","what is this, horseville?  because i'm surrounded by naysayers!",2.75,3.25,2.00,4.50,3.50,"n","y","n","y","n",07/31/09 05:01 AM,262,32959,97.14,0.02,33381,0.49,0.13
"341d74a026925b6a0bde7b58c519c414","I have no phone!  The iPhone 3.1 OS upgrade broke my phone.",2.75,3.25,2.00,4.50,3.50,"n","y","n","y","n",09/18/09 09:36 PM,262,32959,97.14,0.02,33381,0.49,0.13
"341d74a026925b6a0bde7b58c519c414","My iPhone is down again",2.75,3.25,2.00,4.50,3.50,"n","y","n","y","n",10/12/09 07:55 PM,262,32959,97.14,0.02,33381,0.49,0.13
"45ab97edbe4e93bc1017bcd28483a678","Meh.",4.05,2.40,3.80,3.00,4.85,"y","n","y","n","y",09/20/09 03:50 PM,563,153582,97.43,0.01,156035,0.49,0.08
"45ab97edbe4e93bc1017bcd28483a678","About to go open source because Windows is <random expletive>.",4.05,2.40,3.80,3.00,4.85,"y","n","y","n","y",09/14/09 03:28 AM,563,153582,97.43,0.01,156035,0.49,0.08
"45ab97edbe4e93bc1017bcd28483a678","free hugs.",4.05,2.40,3.80,3.00,4.85,"y","n","y","n","y",10/28/09 09:15 PM,563,153582,97.43,0.01,156035,0.49,0.08
"45ab97edbe4e93bc1017bcd28483a678","writing, writing, writing, writing . . . writing.",4.05,2.40,3.80,3.00,4.85,"y","n","y","n","y",10/21/09 12:27 AM,563,153582,97.43,0.01,156035,0.49,0.08
"45ab97edbe4e93bc1017bcd28483a678","24 revolutions around the sun. Pretty impressive if I do say so myself.",4.05,2.40,3.80,3.00,4.85,"y","n","y","n","y",12/08/09 04:48 AM,563,153582,97.43,0.01,156035,0.49,0.08
"45ab97edbe4e93bc1017bcd28483a678","Books are great company, but in all honesty, my apartment is getting a little crowded.",4.05,2.40,3.80,3.00,4.85,"y","n","y","n","y",12/01/09 05:03 AM,563,153582,97.43,0.01,156035,0.49,0.08
"45ab97edbe4e93bc1017bcd28483a678","Borderlands, fantasy novel writing, and *PROPNAME*. Yeah, it's been a good day.",4.05,2.40,3.80,3.00,4.85,"y","n","y","n","y",11/04/09 10:51 PM,563,153582,97.43,0.01,156035,0.49,0.08
"45ab97edbe4e93bc1017bcd28483a678","Do what you want cause a pirate is free. You are a pirate!",4.05,2.40,3.80,3.00,4.85,"y","n","y","n","y",12/17/09 03:46 AM,563,153582,97.43,0.01,156035,0.49,0.08
"45ab97edbe4e93bc1017bcd28483a678","Work work work.",4.05,2.40,3.80,3.00,4.85,"y","n","y","n","y",09/12/09 04:50 PM,563,153582,97.43,0.01,156035,0.49,0.08
"45ab97edbe4e93bc1017bcd28483a678","Medication, medication, medication . . . science fiction? Fighting a cold can be interesing.",4.05,2.40,3.80,3.00,4.85,"y","n","y","n","y",01/23/10 01:31 AM,563,153582,97.43,0.01,156035,0.49,0.08
"45ab97edbe4e93bc1017bcd28483a678","Suggested song lyrics: I want to be an interplanetary business man, yeah, bringing discounts to the farthest star. I want to be that hyperspace negotiator, making deals on Jupiter and Mars.",4.05,2.40,3.80,3.00,4.85,"y","n","y","n","y",01/29/10 04:05 PM,563,153582,97.43,0.01,156035,0.49,0.08
"45ab97edbe4e93bc1017bcd28483a678","This is not relevant to my interests.",4.05,2.40,3.80,3.00,4.85,"y","n","y","n","y",02/07/10 10:18 PM,563,153582,97.43,0.01,156035,0.49,0.08
"45ab97edbe4e93bc1017bcd28483a678","And he said, ""Let there be tacos!"" And there was.",4.05,2.40,3.80,3.00,4.85,"y","n","y","n","y",10/21/09 11:47 PM,563,153582,97.43,0.01,156035,0.49,0.08
"8cc4acc3bb9b04d1c4a4b4d35ca514ee","The latest and newest diet plan that works! Its in the news http:////xs.md//KPV",3.40,2.85,3.80,3.20,3.65,"n","y","y","n","n",09/18/09 04:55 PM,266,31169.8,89.11,0.03,34191,0.49,0.11
"8cc4acc3bb9b04d1c4a4b4d35ca514ee","just had a great evening and just loved it :)",3.40,2.85,3.80,3.20,3.65,"n","y","y","n","n",12/03/09 02:09 PM,266,31169.8,89.11,0.03,34191,0.49,0.11
"8cc4acc3bb9b04d1c4a4b4d35ca514ee","Cheers to a new year and another chance for us to get it right :D happy new year everybodyyyyy :D",3.40,2.85,3.80,3.20,3.65,"n","y","y","n","n",12/31/09 01:04 PM,266,31169.8,89.11,0.03,34191,0.49,0.11
"8cc4acc3bb9b04d1c4a4b4d35ca514ee","I hate homeworks on holidays, especially when i have a little time to finish a lottt of it :(",3.40,2.85,3.80,3.20,3.65,"n","y","y","n","n",01/03/09 09:52 AM,266,31169.8,89.11,0.03,34191,0.49,0.11
"8cc4acc3bb9b04d1c4a4b4d35ca514ee","happy new year ... at last its 2010 :)",3.40,2.85,3.80,3.20,3.65,"n","y","y","n","n",12/31/09 06:37 PM,266,31169.8,89.11,0.03,34191,0.49,0.11
"8cc4acc3bb9b04d1c4a4b4d35ca514ee","found a baby gooobay outside her door :D",3.40,2.85,3.80,3.20,3.65,"n","y","y","n","n",01/29/10 09:51 AM,266,31169.8,89.11,0.03,34191,0.49,0.11
"8cc4acc3bb9b04d1c4a4b4d35ca514ee","feels great to be back home !!!!!!",3.40,2.85,3.80,3.20,3.65,"n","y","y","n","n",02/09/10 04:03 PM,266,31169.8,89.11,0.03,34191,0.49,0.11
"504862f12f8c000ae4358a10d657e8f5","Oct 7th",3.90,1.70,4.20,4.60,4.70,"y","n","y","y","y",09/22/09 08:51 AM,1267,767221,95.81,0,798934,0.5,0.01
"504862f12f8c000ae4358a10d657e8f5","Yawn, Feels like . . .",3.90,1.70,4.20,4.60,4.70,"y","n","y","y","y",09/17/09 07:25 PM,1267,767221,95.81,0,798934,0.5,0.01
"504862f12f8c000ae4358a10d657e8f5","someone available for 'chat'? its truly boring. mafia wars isnt loading",3.90,1.70,4.20,4.60,4.70,"y","n","y","y","y",09/26/09 05:18 AM,1267,767221,95.81,0,798934,0.5,0.01
"504862f12f8c000ae4358a10d657e8f5","Life is so dull without the element of surprise",3.90,1.70,4.20,4.60,4.70,"y","n","y","y","y",10/03/09 06:04 PM,1267,767221,95.81,0,798934,0.5,0.01
"504862f12f8c000ae4358a10d657e8f5","someone at last",3.90,1.70,4.20,4.60,4.70,"y","n","y","y","y",09/26/09 05:32 AM,1267,767221,95.81,0,798934,0.5,0.01
"504862f12f8c000ae4358a10d657e8f5","Waiting for 'THE CALL OF DUTY'",3.90,1.70,4.20,4.60,4.70,"y","n","y","y","y",10/07/09 05:54 PM,1267,767221,95.81,0,798934,0.5,0.01
"504862f12f8c000ae4358a10d657e8f5","Argentinoosss....Gran juego, mejor de las suertes ! ! !",3.90,1.70,4.20,4.60,4.70,"y","n","y","y","y",10/16/09 04:33 AM,1267,767221,95.81,0,798934,0.5,0.01
"504862f12f8c000ae4358a10d657e8f5","i guess, time is not right . . .",3.90,1.70,4.20,4.60,4.70,"y","n","y","y","y",10/14/09 09:23 AM,1267,767221,95.81,0,798934,0.5,0.01
"504862f12f8c000ae4358a10d657e8f5","B-Day Calender is a good appl..u must try it..its simple,user friendly nd moreover,it realy works-i m usin it..",3.90,1.70,4.20,4.60,4.70,"y","n","y","y","y",11/06/09 04:38 AM,1267,767221,95.81,0,798934,0.5,0.01
"504862f12f8c000ae4358a10d657e8f5","friends list in mafia is filling up to the limit...",3.90,1.70,4.20,4.60,4.70,"y","n","y","y","y",11/17/09 12:11 PM,1267,767221,95.81,0,798934,0.5,0.01
"504862f12f8c000ae4358a10d657e8f5","nd u know, i met a frend of mine who is presently workin for ZYNGA - yes, the same ZYNGA who made MAFIA WARS....",3.90,1.70,4.20,4.60,4.70,"y","n","y","y","y",11/14/09 02:55 PM,1267,767221,95.81,0,798934,0.5,0.01
"504862f12f8c000ae4358a10d657e8f5","OMIGAWD, thank YOU",3.90,1.70,4.20,4.60,4.70,"y","n","y","y","y",09/26/09 09:24 AM,1267,767221,95.81,0,798934,0.5,0.01
"504862f12f8c000ae4358a10d657e8f5","can someone take care of my mafia, nd my farms while i am away?? i wont take long..",3.90,1.70,4.20,4.60,4.70,"y","n","y","y","y",11/07/09 10:04 AM,1267,767221,95.81,0,798934,0.5,0.01
"504862f12f8c000ae4358a10d657e8f5","B'lore..here I come...",3.90,1.70,4.20,4.60,4.70,"y","n","y","y","y",10/28/09 06:27 AM,1267,767221,95.81,0,798934,0.5,0.01
"504862f12f8c000ae4358a10d657e8f5","anyone has an extra concealable camera??",3.90,1.70,4.20,4.60,4.70,"y","n","y","y","y",10/24/09 05:03 AM,1267,767221,95.81,0,798934,0.5,0.01
"504862f12f8c000ae4358a10d657e8f5","5inte paisa polum enta kayyil illa....appola 'treat'",3.90,1.70,4.20,4.60,4.70,"y","n","y","y","y",10/19/09 04:17 AM,1267,767221,95.81,0,798934,0.5,0.01
"504862f12f8c000ae4358a10d657e8f5","got back home, cleaned and oiled my gun, armed and ready to take on whoever challenges my reign....nd, i hav not forgotten the 4 possums who beat me in MAFIA while i was away.we'l' deal one by one....",3.90,1.70,4.20,4.60,4.70,"y","n","y","y","y",12/19/09 04:12 AM,1267,767221,95.81,0,798934,0.5,0.01
"504862f12f8c000ae4358a10d657e8f5","zynga,i m not able to sent season gifts to anyone via MAFIA..dunno what s the problm....but i keep recievin gifts from my matesm nd i get a bad feelin that i m not returnin the favour...sort t out..",3.90,1.70,4.20,4.60,4.70,"y","n","y","y","y",12/21/09 10:10 PM,1267,767221,95.81,0,798934,0.5,0.01
"504862f12f8c000ae4358a10d657e8f5","Wish you all a VERY HAPPY 'Christmas'..enjoy with your family and friend..spread the smile.. Look in your socks in the morning and you ill find a gift - from Him.. Lets spread the Joy nd pray to let peace reign everywhere in the world..",3.90,1.70,4.20,4.60,4.70,"y","n","y","y","y",12/24/09 10:03 AM,1267,767221,95.81,0,798934,0.5,0.01
"504862f12f8c000ae4358a10d657e8f5","Merry Christmas..Celebrate the day with ur family, wine nd cake.... nd Christians, go to church...lastly, thanks to my buddy who msgd me xactly at the stroke f midnight, i made a jerk out f myself in the church, with evryone staring at me - made my day special..lol!!!!",3.90,1.70,4.20,4.60,4.70,"y","n","y","y","y",12/25/09 05:39 AM,1267,767221,95.81,0,798934,0.5,0.01
"504862f12f8c000ae4358a10d657e8f5","Life s da best teachr..Ironically,som tough lessns r learnd whn life goes through da smoothst of da seas... 1 thought to share:If u want to win frends,make t a point to remembr all f thm.Often,we tend to care for da ones that r closest to us,nd by that way,we move farther away from da others.. Like someone said,friendship s like a china..beautiful in itself,but once broken,will leave traces even if its glued back..",3.90,1.70,4.20,4.60,4.70,"y","n","y","y","y",12/23/09 06:49 AM,1267,767221,95.81,0,798934,0.5,0.01
"504862f12f8c000ae4358a10d657e8f5","reached my 500 limit in MAFIA..and continuing up... a special thanks to all mafia frends...",3.90,1.70,4.20,4.60,4.70,"y","n","y","y","y",12/12/09 02:55 PM,1267,767221,95.81,0,798934,0.5,0.01
"504862f12f8c000ae4358a10d657e8f5","coastin......;-)",3.90,1.70,4.20,4.60,4.70,"y","n","y","y","y",01/08/10 01:43 PM,1267,767221,95.81,0,798934,0.5,0.01
"504862f12f8c000ae4358a10d657e8f5","but the good thing is that today, i fired all my rounds .. so, i'll hav to drive to town to fetch the next set f cartridges today coz, u kno, ive got nothin else to do tomorrow.....obvously,if life goes like this,1K rounds per year limit is way too far that, it'll seem like a tiny dot....",3.90,1.70,4.20,4.60,4.70,"y","n","y","y","y",03/03/10 10:20 AM,1267,767221,95.81,0,798934,0.5,0.01
"504862f12f8c000ae4358a10d657e8f5","Unless a miracle happens, life s gonna be a rough ride ahead !!! . . .",3.90,1.70,4.20,4.60,4.70,"y","n","y","y","y",01/17/10 10:39 AM,1267,767221,95.81,0,798934,0.5,0.01
"504862f12f8c000ae4358a10d657e8f5","back",3.90,1.70,4.20,4.60,4.70,"y","n","y","y","y",01/23/10 04:28 AM,1267,767221,95.81,0,798934,0.5,0.01
"504862f12f8c000ae4358a10d657e8f5","Holidays comin to an end...Back to action tomorrow.. Wish u all a prosperous year ahead..God Bless !!!!",3.90,1.70,4.20,4.60,4.70,"y","n","y","y","y",01/02/09 10:50 PM,1267,767221,95.81,0,798934,0.5,0.01
"2609216746274fd785c35801fb53e9d8","How i got my share of adrenalin this morning? :) so... im driving home from a long night;) today at 10am... and there is a cop waiting to give out tickets cause its the end of the month... and stops me for a broken tail light BUT i am driving w//o insurance and w expired inspection sticker by 5 months... hihihi :) well end of story :) NO TICKET:) just a warning ...",4.50,3.00,2.25,5.00,4.75,"y","y","n","y","y",09/27/09 05:52 PM,288,39168,95.44,0.02,40303,0.49,0.13
"2609216746274fd785c35801fb53e9d8","is waiting....",4.50,3.00,2.25,5.00,4.75,"y","y","n","y","y",09/28/09 06:26 PM,288,39168,95.44,0.02,40303,0.49,0.13
"2609216746274fd785c35801fb53e9d8","so... Dear Facebook, .. you deactive your account, and after you activate it all your groups are gone - Pleasant surprise huh!",4.50,3.00,2.25,5.00,4.75,"y","y","n","y","y",09/23/09 03:21 AM,288,39168,95.44,0.02,40303,0.49,0.13
"2609216746274fd785c35801fb53e9d8","what a great night - *PROPNAME*'s Cantina is def. the place to be.",4.50,3.00,2.25,5.00,4.75,"y","y","n","y","y",09/24/09 10:53 AM,288,39168,95.44,0.02,40303,0.49,0.13
"2609216746274fd785c35801fb53e9d8","wants to go to the Cuban-Puerto Rican festival tomorrrrrrrow",4.50,3.00,2.25,5.00,4.75,"y","y","n","y","y",10/24/09 06:51 PM,288,39168,95.44,0.02,40303,0.49,0.13
"2609216746274fd785c35801fb53e9d8","hates airlines!",4.50,3.00,2.25,5.00,4.75,"y","y","n","y","y",10/27/09 07:22 PM,288,39168,95.44,0.02,40303,0.49,0.13
"2609216746274fd785c35801fb53e9d8","got a plaaaaaace to live and her car will be shiiiiped:) so 99% will be in ithaca on the 6th of Nov and given that that's a friday will parteyyyyy! Who is up for it?!",4.50,3.00,2.25,5.00,4.75,"y","y","n","y","y",10/26/09 11:07 PM,288,39168,95.44,0.02,40303,0.49,0.13
"2609216746274fd785c35801fb53e9d8","hmm...",4.50,3.00,2.25,5.00,4.75,"y","y","n","y","y",10/26/09 01:28 AM,288,39168,95.44,0.02,40303,0.49,0.13
"2609216746274fd785c35801fb53e9d8","feels special:)",4.50,3.00,2.25,5.00,4.75,"y","y","n","y","y",10/31/09 07:21 PM,288,39168,95.44,0.02,40303,0.49,0.13
"2609216746274fd785c35801fb53e9d8","tralala my car is packed and ready to go....",4.50,3.00,2.25,5.00,4.75,"y","y","n","y","y",10/30/09 05:33 PM,288,39168,95.44,0.02,40303,0.49,0.13
"2609216746274fd785c35801fb53e9d8","is NOT in Boston YET but she will be soon.",4.50,3.00,2.25,5.00,4.75,"y","y","n","y","y",10/29/09 07:26 AM,288,39168,95.44,0.02,40303,0.49,0.13
"2609216746274fd785c35801fb53e9d8","...",4.50,3.00,2.25,5.00,4.75,"y","y","n","y","y",10/26/09 02:53 AM,288,39168,95.44,0.02,40303,0.49,0.13
"2609216746274fd785c35801fb53e9d8","plodchetata:)",4.50,3.00,2.25,5.00,4.75,"y","y","n","y","y",11/05/09 02:20 AM,288,39168,95.44,0.02,40303,0.49,0.13
"2609216746274fd785c35801fb53e9d8","hmmm off facebook again?",4.50,3.00,2.25,5.00,4.75,"y","y","n","y","y",10/02/09 04:36 AM,288,39168,95.44,0.02,40303,0.49,0.13
"2609216746274fd785c35801fb53e9d8","WOOHOO:) is secretly CLEARED:)",4.50,3.00,2.25,5.00,4.75,"y","y","n","y","y",10/23/09 07:54 PM,288,39168,95.44,0.02,40303,0.49,0.13
"2609216746274fd785c35801fb53e9d8","1.) facebook - FIX the update bug on the Share on the Home page. 2.).... ughhh wish i got a relocation package.... 3.) ;( missed the cuban festival... 4.) after barely staying awake all day under the hood now i am wide awake... great timing ...",4.50,3.00,2.25,5.00,4.75,"y","y","n","y","y",10/26/09 01:30 AM,288,39168,95.44,0.02,40303,0.49,0.13
"2609216746274fd785c35801fb53e9d8","looking for *PROPNAME* in Boston//Providence - anybody know anything?",4.50,3.00,2.25,5.00,4.75,"y","y","n","y","y",11/17/09 12:01 AM,288,39168,95.44,0.02,40303,0.49,0.13
"2609216746274fd785c35801fb53e9d8","trying to optimize windows vista - all suggestions welcome!",4.50,3.00,2.25,5.00,4.75,"y","y","n","y","y",11/03/09 04:11 AM,288,39168,95.44,0.02,40303,0.49,0.13
"2609216746274fd785c35801fb53e9d8","ughhhhhh!",4.50,3.00,2.25,5.00,4.75,"y","y","n","y","y",11/24/09 10:58 PM,288,39168,95.44,0.02,40303,0.49,0.13
"2609216746274fd785c35801fb53e9d8","loves her work and coworkers!",4.50,3.00,2.25,5.00,4.75,"y","y","n","y","y",11/24/09 11:00 PM,288,39168,95.44,0.02,40303,0.49,0.13
"2609216746274fd785c35801fb53e9d8","has Cable:)",4.50,3.00,2.25,5.00,4.75,"y","y","n","y","y",11/21/09 04:02 PM,288,39168,95.44,0.02,40303,0.49,0.13
"2609216746274fd785c35801fb53e9d8","so.... i gotta spend 1200-1300 on tires.... nice eh",4.50,3.00,2.25,5.00,4.75,"y","y","n","y","y",11/23/09 11:25 PM,288,39168,95.44,0.02,40303,0.49,0.13
"2609216746274fd785c35801fb53e9d8",": control arms",4.50,3.00,2.25,5.00,4.75,"y","y","n","y","y",10/29/09 03:53 PM,288,39168,95.44,0.02,40303,0.49,0.13
"2609216746274fd785c35801fb53e9d8","Arnuihooo :( R.I.P.",4.50,3.00,2.25,5.00,4.75,"y","y","n","y","y",12/08/09 01:18 AM,288,39168,95.44,0.02,40303,0.49,0.13
"2609216746274fd785c35801fb53e9d8","arni :'(''''oO",4.50,3.00,2.25,5.00,4.75,"y","y","n","y","y",12/05/09 04:59 PM,288,39168,95.44,0.02,40303,0.49,0.13
"2609216746274fd785c35801fb53e9d8","is gonna get Zumba certified",4.50,3.00,2.25,5.00,4.75,"y","y","n","y","y",12/02/09 11:49 PM,288,39168,95.44,0.02,40303,0.49,0.13
"2609216746274fd785c35801fb53e9d8","Happy Halloween everyone!",4.50,3.00,2.25,5.00,4.75,"y","y","n","y","y",10/31/09 06:12 PM,288,39168,95.44,0.02,40303,0.49,0.13
"2609216746274fd785c35801fb53e9d8","wanted to go to Las Haciendas 2nite...",4.50,3.00,2.25,5.00,4.75,"y","y","n","y","y",10/31/09 05:18 AM,288,39168,95.44,0.02,40303,0.49,0.13
"2609216746274fd785c35801fb53e9d8","moved into her apartment last night and is loving it:)",4.50,3.00,2.25,5.00,4.75,"y","y","n","y","y",11/14/09 08:31 PM,288,39168,95.44,0.02,40303,0.49,0.13
"2609216746274fd785c35801fb53e9d8","arni:(",4.50,3.00,2.25,5.00,4.75,"y","y","n","y","y",12/05/09 04:27 PM,288,39168,95.44,0.02,40303,0.49,0.13
"2609216746274fd785c35801fb53e9d8","may be in Ithaca on the night of Nov. 6th.",4.50,3.00,2.25,5.00,4.75,"y","y","n","y","y",10/26/09 07:45 PM,288,39168,95.44,0.02,40303,0.49,0.13
"2609216746274fd785c35801fb53e9d8","loves her blue water view;) with the swans swimming in it",4.50,3.00,2.25,5.00,4.75,"y","y","n","y","y",11/29/09 06:18 PM,288,39168,95.44,0.02,40303,0.49,0.13
"2609216746274fd785c35801fb53e9d8","arniuho :(",4.50,3.00,2.25,5.00,4.75,"y","y","n","y","y",12/08/09 01:14 AM,288,39168,95.44,0.02,40303,0.49,0.13
